controller,seed,manifest_id,scenario_id,scenario_type,scenario_category,primary_actor_id,actor_ids,mixed,route_position_m,encountered,evaluable,encountered_at_s,resolved_at_s,time_to_resolve_s,completed,success,collision,deadlock_duration_s,overtake_attempted,overtake_successful,minimum_ttc_s,minimum_clearance_m
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00010,slow_car,mixed,sim-001eea29-slow-car-00010,sim-001eea29-slow-car-00010|sim-001eea29-left-traffic-00010,True,960.4825896490105,True,True,120.94999999999527,130.94999999999553,10.000000000000256,True,True,False,0.0,False,False,6.695451801491085,2.613445893244329
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00011,slow_car,mixed,sim-001eea29-slow-car-00011,sim-001eea29-slow-car-00011|sim-001eea29-left-traffic-00011,True,1038.2655905065292,True,True,123.04999999999515,133.14999999999603,10.100000000000875,True,False,True,0.0,False,False,0.11895621731663841,-0.03199999999999559
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00012,slow_car,slow_car,sim-001eea29-slow-car-00012,sim-001eea29-slow-car-00012,False,1118.163094740125,True,True,128.44999999999496,160.7000000000023,32.25000000000733,True,False,True,0.0,True,True,1.6769016774380798,1.1999999999999549
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00013,pedestrian,pedestrian,sim-001eea29-pedestrian-00013,sim-001eea29-pedestrian-00013,False,1213.4136731725655,True,True,132.69999999999592,152.70000000000047,20.000000000004547,True,True,False,0.1,False,False,10.335667516901086,1.6821401680634451
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00014,stopped_car,stopped_car,sim-001eea29-stopped-car-00014,sim-001eea29-stopped-car-00014,False,1299.6885392956513,True,True,152.30000000000038,159.05000000000192,6.750000000001535,True,True,False,0.0,False,False,,3.625
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00015,stopped_car,mixed,sim-001eea29-stopped-car-00015,sim-001eea29-stopped-car-00015|sim-001eea29-left-traffic-00015,True,1371.4529397926729,True,True,157.95000000000167,164.2500000000031,6.3000000000014325,True,False,True,0.0,False,False,0.006949133786578898,0.040500000000009084
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00016,stopped_car,stopped_car,sim-001eea29-stopped-car-00016,sim-001eea29-stopped-car-00016,False,1468.5482297006236,True,True,165.40000000000336,171.7000000000048,6.3000000000014325,True,True,False,0.0,True,True,1.9247696534375953,2.576482499098307
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00018,pedestrian,pedestrian,sim-001eea29-pedestrian-00018,sim-001eea29-pedestrian-00018,False,1642.6937225080985,True,True,177.9500000000062,194.65000000001,16.700000000003797,True,True,False,0.1,False,False,3.2719925297209134,5.258784186270759
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00019,stopped_car,stopped_car,sim-001eea29-stopped-car-00019,sim-001eea29-stopped-car-00019,False,1726.5238637798207,True,True,193.95000000000985,216.550000000015,22.60000000000514,True,True,False,2.0500000000000007,True,True,3.8559163483255707,3.127938578652896
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00020,truck,mixed,sim-001eea29-truck-00020,sim-001eea29-truck-00020|sim-001eea29-left-traffic-00020,True,1829.147080052301,True,True,232.10000000001853,,,False,False,False,0.6,True,False,2.6589614503583645,4.615002560130336
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00021,truck,truck,sim-001eea29-truck-00021,sim-001eea29-truck-00021,False,1903.3462837724048,True,True,225.400000000017,234.95000000001917,9.550000000002171,True,True,False,0.0,True,True,3.8055545591970867,3.062637436913568
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00023,slow_car,slow_car,sim-001eea29-slow-car-00023,sim-001eea29-slow-car-00023,False,2095.7879380482314,True,True,240.25000000002038,,,False,False,False,0.0,False,False,7.7651241685293,51.41653207806794
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00024,pedestrian,pedestrian,sim-001eea29-pedestrian-00024,sim-001eea29-pedestrian-00024,False,2169.6818503547083,True,True,247.25000000002197,269.25000000002694,22.000000000004974,True,True,False,0.1,False,False,5.082257124852348,1.6801100444966048
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00025,stopped_car,stopped_car,sim-001eea29-stopped-car-00025,sim-001eea29-stopped-car-00025,False,2273.28250691911,True,False,270.5000000000272,290.45000000003176,19.950000000004536,True,False,True,10.400000000000013,True,True,0.7467855650171111,1.2000000000001823
Rule Controller,2026025,445a2d0c7684d486,seed-2026025-scenario-00026,stopped_car,stopped_car,sim-001eea29-stopped-car-00026,sim-001eea29-stopped-car-00026,False,2358.0592991618714,True,False,290.2000000000317,,,False,False,True,4.049999999999994,False,False,0.5657079847336175,1.2000000000001823
