run_id,source_kind,source_id,session_id,completion_reason,final_session_status,completed_without_error,startup_time_ms,drive_response_time_ms,target_duration_s,actual_duration_s,accepted_snapshots,effective_update_rate_hz,mean_inter_arrival_ms,median_inter_arrival_ms,p95_inter_arrival_ms,sequence_gap_count,non_monotonic_accepted_count,partial_snapshot_count,stale_snapshot_count,fresh_snapshot_percentage,fresh_frame_percentage,mean_frame_time_ms,p95_frame_time_ms,mean_fps,minimum_fps,mean_actor_count,maximum_actor_count,rejected_snapshot_log_count,rejected_out_of_order_log_count,warning_count,error_count,transport_packets_received,transport_packets_published,transport_publish_percentage
nuscenes_003,Replay,nuScenes,scene-0001-a1c36a999343468089bc3d62a5da72b2,measurement_window_complete,Running,true,249.019027,0.821352,15,15.004802,4412,294.039192,3.401222,4.099846,4.865408,0,0,0,0,100,100,3.40233,4.835856,293.916224,54.622791,13.080236,17,0,0,0,0,,,
