run_id,source_kind,source_id,session_id,completion_reason,final_session_status,completed_without_error,startup_time_ms,drive_response_time_ms,target_duration_s,actual_duration_s,accepted_snapshots,effective_update_rate_hz,mean_inter_arrival_ms,median_inter_arrival_ms,p95_inter_arrival_ms,sequence_gap_count,non_monotonic_accepted_count,partial_snapshot_count,stale_snapshot_count,fresh_snapshot_percentage,fresh_frame_percentage,mean_frame_time_ms,p95_frame_time_ms,mean_fps,minimum_fps,mean_actor_count,maximum_actor_count,rejected_snapshot_log_count,rejected_out_of_order_log_count,warning_count,error_count,transport_packets_received,transport_packets_published,transport_publish_percentage
nuscenes_005,Replay,nuScenes,scene-0001-b7c57e052896433fbbeb07af48ef7b9f,measurement_window_complete,Running,true,255.729556,0.792742,15,15.004769,3684,245.521947,4.073723,4.235268,6.061316,0,0,0,0,100,100,4.076376,6.036227,245.315928,55.506976,13.340662,17,0,0,0,0,,,
