run_id,source_kind,source_id,session_id,completion_reason,final_session_status,completed_without_error,startup_time_ms,drive_response_time_ms,target_duration_s,actual_duration_s,accepted_snapshots,effective_update_rate_hz,mean_inter_arrival_ms,median_inter_arrival_ms,p95_inter_arrival_ms,sequence_gap_count,non_monotonic_accepted_count,partial_snapshot_count,stale_snapshot_count,fresh_snapshot_percentage,fresh_frame_percentage,mean_frame_time_ms,p95_frame_time_ms,mean_fps,minimum_fps,mean_actor_count,maximum_actor_count,rejected_snapshot_log_count,rejected_out_of_order_log_count,warning_count,error_count,transport_packets_received,transport_packets_published,transport_publish_percentage
nuscenes_012,Replay,nuScenes,scene-0001-2210ef35043c41a59232646286443927,measurement_window_complete,Running,true,253.927231,0.952959,15,15.004905,4028,268.44556,3.725717,4.158974,5.271339,0,0,0,0,100,100,3.727005,5.256436,268.311965,53.044416,13.338133,17,0,0,0,0,,,
