run_id,source_kind,source_id,session_id,completion_reason,final_session_status,completed_without_error,startup_time_ms,drive_response_time_ms,target_duration_s,actual_duration_s,accepted_snapshots,effective_update_rate_hz,mean_inter_arrival_ms,median_inter_arrival_ms,p95_inter_arrival_ms,sequence_gap_count,non_monotonic_accepted_count,partial_snapshot_count,stale_snapshot_count,fresh_snapshot_percentage,fresh_frame_percentage,mean_frame_time_ms,p95_frame_time_ms,mean_fps,minimum_fps,mean_actor_count,maximum_actor_count,rejected_snapshot_log_count,rejected_out_of_order_log_count,warning_count,error_count,transport_packets_received,transport_packets_published,transport_publish_percentage
nuscenes_018,Replay,nuScenes,scene-0001-4440b21e458541b29737e837d8e15b53,measurement_window_complete,Running,true,256.705999,3.163338,15,15.003581,4539,302.527776,3.305424,4.045486,4.829407,0,0,0,0,100,100,3.307082,4.830574,302.381403,40.680452,13.047147,17,0,0,0,0,,,
