run_id,configured_rate_hz,completion_reason,completed_without_error,valid_for_analysis,target_duration_s,actual_duration_s,warmup_duration_s,scheduled_messages,received_messages,transport_published_messages,applied_snapshots,total_dropped,delivery_percentage,application_percentage,effective_applied_rate_hz,sequence_gap_count,non_monotonic_sequence_count,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,maximum_latency_ms,mean_state_age_ms,median_state_age_ms,p95_state_age_ms,p99_state_age_ms,maximum_state_age_ms,mean_frame_time_ms,p95_frame_time_ms,mean_fps,allocated_memory_mean_mb,allocated_memory_max_mb,reserved_memory_mean_mb,reserved_memory_max_mb,position_step_mean_m,position_step_sd_m,position_step_cv,p95_position_step_m,maximum_position_step_m,collision_detected,collision_elapsed_s,collision_actor_id,warning_count,error_count,snapshot_rows,frame_rows
100hz_run_003,100,measurement_window_complete,true,true,300,300.002899,30,30000,30000,30000,30000,0,100,100,99.999034,0,0,3.539002,3.026009,7.996857,10.273061,184.75914,10.456818,10.433912,16.740608,19.17594,201.054096,5.303298,9.300323,188.561905,1555.012661,1586.135427,1994.154678,1995.953125,0.047192,0.042399,0.898429,0.132891,2.27826,false,,,0,0,30000,56570
