run_id,configured_rate_hz,completion_reason,completed_without_error,valid_for_analysis,target_duration_s,actual_duration_s,warmup_duration_s,scheduled_messages,received_messages,transport_published_messages,applied_snapshots,total_dropped,delivery_percentage,application_percentage,effective_applied_rate_hz,sequence_gap_count,non_monotonic_sequence_count,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,maximum_latency_ms,mean_state_age_ms,median_state_age_ms,p95_state_age_ms,p99_state_age_ms,maximum_state_age_ms,mean_frame_time_ms,p95_frame_time_ms,mean_fps,allocated_memory_mean_mb,allocated_memory_max_mb,reserved_memory_mean_mb,reserved_memory_max_mb,position_step_mean_m,position_step_sd_m,position_step_cv,p95_position_step_m,maximum_position_step_m,collision_detected,collision_elapsed_s,collision_actor_id,warning_count,error_count,snapshot_rows,frame_rows
002hz_run_002,2,measurement_window_complete,true,true,300,300.007881,30,600,601,600,601,0,100.166667,100,2.003281,0,1,6.92161,1.38998,4.416227,13.459921,1476.335049,252.81228,252.900124,477.36454,497.194266,1476.413012,2.31109,4.994746,432.696168,1533.038316,1551.275522,1942.036483,1943.65625,0.007924,0.043183,5.449468,0.053783,2.059389,false,,,0,0,601,129811
