run_id,configured_rate_hz,completion_reason,completed_without_error,valid_for_analysis,target_duration_s,actual_duration_s,warmup_duration_s,scheduled_messages,received_messages,transport_published_messages,applied_snapshots,total_dropped,delivery_percentage,application_percentage,effective_applied_rate_hz,sequence_gap_count,non_monotonic_sequence_count,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,maximum_latency_ms,mean_state_age_ms,median_state_age_ms,p95_state_age_ms,p99_state_age_ms,maximum_state_age_ms,mean_frame_time_ms,p95_frame_time_ms,mean_fps,allocated_memory_mean_mb,allocated_memory_max_mb,reserved_memory_mean_mb,reserved_memory_max_mb,position_step_mean_m,position_step_sd_m,position_step_cv,p95_position_step_m,maximum_position_step_m,collision_detected,collision_elapsed_s,collision_actor_id,warning_count,error_count,snapshot_rows,frame_rows
100hz_run_001,100,measurement_window_complete,true,true,300,300.003536,30,29996,29997,29996,29996,0,100.003334,99.996666,99.985488,0,0,4.195641,3.149033,8.280814,10.880017,546.135187,10.604255,10.525942,16.961849,19.535122,555.704117,5.395999,9.731209,185.322482,1549.854182,1586.037327,1945.750711,1946.953125,0.048025,0.046998,0.978623,0.133372,2.24089,false,,,0,0,29996,55598
