run_id,configured_rate_hz,completion_reason,completed_without_error,valid_for_analysis,target_duration_s,actual_duration_s,warmup_duration_s,scheduled_messages,received_messages,transport_published_messages,applied_snapshots,total_dropped,delivery_percentage,application_percentage,effective_applied_rate_hz,sequence_gap_count,non_monotonic_sequence_count,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,maximum_latency_ms,mean_state_age_ms,median_state_age_ms,p95_state_age_ms,p99_state_age_ms,maximum_state_age_ms,mean_frame_time_ms,p95_frame_time_ms,mean_fps,allocated_memory_mean_mb,allocated_memory_max_mb,reserved_memory_mean_mb,reserved_memory_max_mb,position_step_mean_m,position_step_sd_m,position_step_cv,p95_position_step_m,maximum_position_step_m,collision_detected,collision_elapsed_s,collision_actor_id,warning_count,error_count,snapshot_rows,frame_rows
010hz_run_003,10,measurement_window_complete,true,true,300,300.003708,30,3000,3001,3000,3001,0,100.033333,100,10.00321,0,1,6.445239,3.127098,8.470058,19.39702,1084.259033,55.212229,55.211782,100.100994,105.044041,1084.326029,4.901674,9.313706,204.011916,1551.437507,1590.528683,1961.055668,1962.953125,0.043792,0.076946,1.757084,0.109722,15.050857,false,,,0,0,3001,61205
