run_id,configured_rate_hz,completion_reason,completed_without_error,valid_for_analysis,target_duration_s,actual_duration_s,warmup_duration_s,scheduled_messages,received_messages,transport_published_messages,applied_snapshots,total_dropped,delivery_percentage,application_percentage,effective_applied_rate_hz,sequence_gap_count,non_monotonic_sequence_count,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,maximum_latency_ms,mean_state_age_ms,median_state_age_ms,p95_state_age_ms,p99_state_age_ms,maximum_state_age_ms,mean_frame_time_ms,p95_frame_time_ms,mean_fps,allocated_memory_mean_mb,allocated_memory_max_mb,reserved_memory_mean_mb,reserved_memory_max_mb,position_step_mean_m,position_step_sd_m,position_step_cv,p95_position_step_m,maximum_position_step_m,collision_detected,collision_elapsed_s,collision_actor_id,warning_count,error_count,snapshot_rows,frame_rows
010hz_run_001,10,measurement_window_complete,true,true,300,300.002312,30,3000,3000,3000,3000,0,100,100,9.999923,0,0,4.825924,3.286958,8.740914,16.487417,463.214874,55.421167,55.463552,100.240326,105.385275,562.422752,5.057905,9.417335,197.710334,1549.349419,1578.860841,1943.747905,1944.953125,0.045176,0.040758,0.902213,0.113021,2.819426,false,,,0,0,3000,59314
