run_id,configured_rate_hz,completion_reason,completed_without_error,valid_for_analysis,target_duration_s,actual_duration_s,warmup_duration_s,scheduled_messages,received_messages,transport_published_messages,applied_snapshots,total_dropped,delivery_percentage,application_percentage,effective_applied_rate_hz,sequence_gap_count,non_monotonic_sequence_count,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,maximum_latency_ms,mean_state_age_ms,median_state_age_ms,p95_state_age_ms,p99_state_age_ms,maximum_state_age_ms,mean_frame_time_ms,p95_frame_time_ms,mean_fps,allocated_memory_mean_mb,allocated_memory_max_mb,reserved_memory_mean_mb,reserved_memory_max_mb,position_step_mean_m,position_step_sd_m,position_step_cv,p95_position_step_m,maximum_position_step_m,collision_detected,collision_elapsed_s,collision_actor_id,warning_count,error_count,snapshot_rows,frame_rows
030hz_run_001,30,measurement_window_complete,true,true,300,300.001915,30,9000,9000,9000,9001,0,100,100.011111,30.003142,0,1,6.497761,3.070116,8.666992,16.077042,1049.825191,22.033506,22.168875,37.556744,41.071177,1049.860001,5.070643,9.536677,197.213643,1546.506441,1584.087022,1941.451849,1942.734375,0.045447,0.060728,1.336233,0.115236,7.483462,false,,,0,0,9001,59165
