run_id,source_kind,source_id,session_id,completion_reason,final_session_status,completed_without_error,startup_time_ms,drive_response_time_ms,target_duration_s,actual_duration_s,accepted_snapshots,effective_update_rate_hz,mean_inter_arrival_ms,median_inter_arrival_ms,p95_inter_arrival_ms,sequence_gap_count,non_monotonic_accepted_count,partial_snapshot_count,stale_snapshot_count,fresh_snapshot_percentage,fresh_frame_percentage,mean_frame_time_ms,p95_frame_time_ms,mean_fps,minimum_fps,mean_actor_count,maximum_actor_count,rejected_snapshot_log_count,rejected_out_of_order_log_count,warning_count,error_count,transport_packets_received,transport_packets_published,transport_publish_percentage
simulated_014,SimulatedStream,python simulator,python simulator-79b72e36ff034475b996b6fdd5f28dbc,measurement_window_complete,Running,true,1073.289871,1.049519,15,15.003232,451,30.060189,33.268154,33.194542,36.461258,0,0,0,0,100,100,3.842605,5.125994,260.240124,7.363472,2.660754,4,0,0,0,0,451,451,100
