run_id,source_kind,source_id,session_id,completion_reason,final_session_status,completed_without_error,startup_time_ms,drive_response_time_ms,target_duration_s,actual_duration_s,accepted_snapshots,effective_update_rate_hz,mean_inter_arrival_ms,median_inter_arrival_ms,p95_inter_arrival_ms,sequence_gap_count,non_monotonic_accepted_count,partial_snapshot_count,stale_snapshot_count,fresh_snapshot_percentage,fresh_frame_percentage,mean_frame_time_ms,p95_frame_time_ms,mean_fps,minimum_fps,mean_actor_count,maximum_actor_count,rejected_snapshot_log_count,rejected_out_of_order_log_count,warning_count,error_count,transport_packets_received,transport_packets_published,transport_publish_percentage
simulated_010,SimulatedStream,python simulator,python simulator-03c058cd7be7467c89e6af08b436ce47,measurement_window_complete,Running,true,839.035869,0.943899,15,15.001757,451,30.063145,33.274181,32.907724,38.284397,0,0,0,0,100,100,5.341677,7.172341,187.207132,5.619764,3.496674,5,0,0,0,0,451,451,100
